upc,cedis,cluster,model,origin,protection_period_days,on_hand_as_of,sales_after_snapshot,on_hand_projected,demand_p50,demand_p90,demand_mean,service_level_target,safety_stock_policy,safety_stock_quantile,safety_stock,safety_stock_binding,order_up_to,moq,order_qty,implied_service_level,expected_fill_rate,expected_lost_sales,days_of_cover_after_order,unit_value,working_capital,stock_value_after_order,ma4_order_qty,ma4_service_level,ma4_expected_lost_sales,ma4_working_capital,ly_order_qty,ly_service_level,ly_working_capital,delta_working_capital_vs_ma4,delta_service_level_vs_ma4,delta_lost_sales_vs_ma4,fq_order_up_to,fq_order_qty,fq_service_level,fq_expected_lost_sales,fq_working_capital,target_stock_value,fq_target_stock_value,flags
750101310534,CCUL,A-Y,lgbm,2026-03-30,14,115488.0000,6100.3973,109387.6027,32645.1687,42612.3231,33358.4139,0.9500,16322.5844,13310.5087,16322.5844,policy_days,48967.7531,100,0.0000,1.0000,1.0000,0.0000,46.9113,18.7861,0.0000,2054968.3582,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,45955.6774,0.0000,1.0000,0.0000,0.0000,919913.9638,863328.7558,
750101310534,CMTY,A-Y,lgbm,2026-03-30,14,132118.0000,16855.0880,115262.9120,79621.5654,106397.9209,81685.0245,0.9500,39810.7827,35889.8036,39810.7827,policy_days,119432.3481,100,4200.0000,0.9636,0.9948,426.4942,21.0054,19.6039,82336.3007,2341936.7241,18900.0000,0.9895,117.2958,370513.3531,43400.0000,0.9988,850808.4404,-288177.0524,-0.0259,309.1984,115511.3690,300.0000,0.9502,593.4235,5881.1643,2341337.5543,2264471.1450,
750101310534,MXLI,A-Y,lgbm,2026-03-30,14,126215.0000,3389.7211,122825.2789,15185.4350,19544.2011,15482.6837,0.9500,7592.7175,5808.0896,7592.7175,policy_days,22778.1525,100,0.0000,1.0000,1.0000,0.0000,113.2371,19.2541,0.0000,2364885.0337,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,20993.5246,0.0000,1.0000,0.0000,0.0000,438571.8674,404210.5384,
750101310534,TLJ,A-Y,lgbm,2026-03-30,14,124899.0000,9253.7158,115645.2842,50540.9020,66809.2611,51753.4261,0.9500,25270.4510,21768.2707,25270.4510,policy_days,75811.3530,100,0.0000,0.9999,1.0000,0.4482,32.0341,19.2984,0.0000,2231770.0216,0.0000,0.9999,0.4482,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,72309.1727,0.0000,0.9999,0.4482,0.0000,1463038.5148,1395452.0055,
750101310534,VHSA,A-Y,lgbm,2026-03-30,14,116290.0000,8063.9921,108226.0079,50824.7327,67450.8805,52079.3245,0.9500,25412.3664,22260.8333,25412.3664,policy_days,76237.0991,100,0.0000,0.9997,1.0000,2.0039,29.8116,19.2979,0.0000,2088533.8680,0.0000,0.9997,2.0039,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,73085.5660,0.0000,0.9997,2.0039,0.0000,1471215.3441,1410397.3973,
539153751156,CMD2,A-Z,lgbm,2026-03-30,14,1672.0000,0.0000,1672.0000,0.2143,13.6371,0.6600,0.9500,0.2143,2.3120,2.3120,forecast_quantile,2.5263,100,0.0000,1.0000,1.0000,0.0000,109247.7125,45.3413,0.0000,75810.6488,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.5263,0.0000,1.0000,0.0000,0.0000,114.5440,114.5440,discontinued_review
750101135068,CCUL,A-Z,lgbm,2026-03-30,14,845.0000,39.0000,806.0000,243.2719,341.9674,252.0138,0.9500,243.2719,133.3540,243.2719,policy_days,486.5438,100,0.0000,1.0000,1.0000,0.0002,46.3843,43.3672,0.0000,34953.9919,0.0000,1.0000,0.0002,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,376.6259,0.0000,1.0000,0.0002,0.0000,21100.0596,16333.2262,
750101135068,CMD2,A-Z,lgbm,2026-03-30,14,1204.0000,522.0000,682.0000,2242.9314,2994.1458,2300.6429,0.9500,2242.9314,1006.7310,2242.9314,policy_days,4485.8627,100,3900.0000,0.9992,0.9999,0.2276,28.6001,43.0522,167903.7665,197265.3996,3600.0000,0.9979,0.6203,154988.0922,5800.0000,1.0000,249703.0374,12915.6743,0.0013,-0.3927,3249.6624,2600.0000,0.9544,15.1571,111935.8444,193126.4741,139905.2694,
750101135068,CMTY,A-Z,lgbm,2026-03-30,14,1069.0000,85.0000,984.0000,382.2972,520.7693,393.5809,0.9500,382.2972,186.1653,382.2972,policy_days,764.5943,100,0.0000,1.0000,1.0000,0.0025,36.0348,43.1671,0.0000,42476.4380,0.0000,1.0000,0.0025,0.0000,200.0000,1.0000,8633.4224,0.0000,0.0000,0.0000,568.4624,0.0000,1.0000,0.0025,0.0000,33005.3285,24538.8820,
750101135068,MXLI,A-Z,lgbm,2026-03-30,14,1100.0000,62.0000,1038.0000,213.4367,317.7756,223.9820,0.9500,213.4367,142.2941,213.4367,policy_days,426.8734,100,0.0000,1.0000,1.0000,0.0000,68.0858,42.8296,0.0000,44457.1085,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,355.7308,0.0000,1.0000,0.0000,0.0000,18282.8083,15235.8027,
750101135068,TLJ,A-Z,lgbm,2026-03-30,14,1240.0000,74.0000,1166.0000,348.6295,465.1968,357.5732,0.9500,348.6295,156.2058,348.6295,policy_days,697.2590,100,0.0000,1.0000,1.0000,0.0000,46.8233,43.0031,0.0000,50141.6648,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,504.8353,0.0000,1.0000,0.0000,0.0000,29984.3284,21709.5051,
750101135069,CMD2,A-Z,lgbm,2026-03-30,14,1292.0000,301.0000,991.0000,1468.6769,1897.8718,1498.3604,0.9500,1468.6769,572.2638,1468.6769,policy_days,2937.3538,100,2000.0000,0.9998,1.0000,0.0294,28.5114,41.7446,83489.2004,124858.0993,1800.0000,0.9993,0.1052,75140.2804,3300.0000,1.0000,137757.1807,8348.9200,0.0005,-0.0758,2040.9407,1100.0000,0.9613,7.0062,45919.0602,122618.6606,85198.2552,
750101135069,CMTY,A-Z,lgbm,2026-03-30,14,856.0000,63.0000,793.0000,298.4368,415.7197,308.5871,0.9500,298.4368,158.2389,298.4368,policy_days,596.8736,100,0.0000,0.9999,1.0000,0.0041,37.2005,42.2245,0.0000,33484.0327,0.0000,0.9999,0.0041,0.0000,100.0000,1.0000,4222.4505,0.0000,0.0000,0.0000,456.6757,0.0000,0.9999,0.0041,0.0000,25202.6935,19282.9049,
750101135069,MXLI,A-Z,lgbm,2026-03-30,14,1170.0000,29.0000,1141.0000,122.1100,181.8443,128.1501,0.9500,122.1100,81.4667,122.1100,policy_days,244.2201,100,0.0000,1.0000,1.0000,0.0000,130.8164,42.1909,0.0000,48139.8671,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,203.5768,0.0000,1.0000,0.0000,0.0000,10303.8756,8589.0969,
750101135069,TLJ,A-Z,lgbm,2026-03-30,14,1154.0000,71.0000,1083.0000,276.4557,398.5735,287.9528,0.9500,276.4557,165.6738,276.4557,policy_days,552.9115,100,0.0000,1.0000,1.0000,0.0001,54.8442,41.4363,0.0000,44875.4887,0.0000,1.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,442.1295,0.0000,1.0000,0.0001,0.0000,22910.5924,18320.2003,
750101135069,VHSA,A-Z,lgbm,2026-03-30,14,1226.0000,51.0000,1175.0000,213.3028,321.9331,224.5945,0.9500,213.3028,148.4768,213.3028,policy_days,426.6057,100,0.0000,1.0000,1.0000,0.0000,77.1204,42.1520,0.0000,49528.5674,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,361.7796,0.0000,1.0000,0.0000,0.0000,17982.2711,15249.7251,
750101310014,CCUL,A-Z,lgbm,2026-03-30,14,3262.0000,312.0000,2950.0000,3021.9650,5817.3292,3443.5129,0.9500,3021.9650,3982.2068,3982.2068,forecast_quantile,7004.1717,100,4100.0000,0.9513,0.9739,89.8078,32.6609,47.5182,194824.7314,335003.5016,2200.0000,0.8516,259.3884,104540.0998,0.0000,0.4812,0.0000,90284.6316,0.0997,-169.5805,7004.1717,4100.0000,0.9513,89.8078,194824.7314,332825.8235,332825.8235,
750101310014,CMD2,A-Z,lgbm,2026-03-30,14,3164.0000,1741.0000,1423.0000,8124.8080,12359.5231,8571.9758,0.9500,8124.8080,5795.5260,8124.8080,policy_days,16249.6159,100,14900.0000,0.9835,0.9959,35.4689,28.1264,47.8592,713101.3471,781204.9188,14100.0000,0.9760,51.4925,674814.0265,8200.0000,0.6974,392445.0367,38287.3207,0.0074,-16.0236,13920.3339,12500.0000,0.9501,108.1884,598239.3852,777692.8182,666215.3598,
750101310014,CMTY,A-Z,lgbm,2026-03-30,14,2705.0000,338.0000,2367.0000,2031.1715,3752.7514,2278.0919,0.9500,2031.1715,2434.9251,2434.9251,forecast_quantile,4466.0965,100,2100.0000,0.9500,0.9762,54.2103,30.7891,47.7521,100279.4077,213308.6258,1400.0000,0.9014,104.2606,66852.9385,0.0000,0.6253,0.0000,33426.4692,0.0487,-50.0503,4466.0965,2100.0000,0.9500,54.2103,100279.4077,213265.4834,213265.4834,
750101310014,MXLI,A-Z,lgbm,2026-03-30,14,3515.0000,230.0000,3285.0000,1441.9742,2855.9094,1662.2742,0.9500,1441.9742,2024.4317,2024.4317,forecast_quantile,3466.4059,100,200.0000,0.9510,0.9717,47.0957,33.8356,46.9966,9399.3173,163783.1041,0.0000,0.9387,58.0734,0.0000,0.0000,0.9387,0.0000,9399.3173,0.0123,-10.9777,3466.4059,200.0000,0.9510,47.0957,9399.3173,162909.2425,162909.2425,
750101310014,TLJ,A-Z,lgbm,2026-03-30,14,3628.0000,481.0000,3147.0000,2863.7728,5278.1423,3208.9840,0.9500,2863.7728,3413.3223,3413.3223,forecast_quantile,6277.0951,100,3200.0000,0.9523,0.9774,72.4768,31.0283,47.3923,151655.3043,300798.8176,2400.0000,0.9171,123.3820,113741.4782,0.0000,0.5783,0.0000,37913.8261,0.0353,-50.9052,6277.0951,3200.0000,0.9523,72.4768,151655.3043,297485.8657,297485.8657,
750101310014,VHSA,A-Z,lgbm,2026-03-30,14,3689.0000,352.0000,3337.0000,2035.1741,3407.5042,2206.5955,0.9500,2035.1741,1908.4043,2035.1741,policy_days,4070.3482,100,800.0000,0.9611,0.9862,30.3587,28.4585,47.3333,37866.6163,195817.7395,500.0000,0.9426,44.6245,23666.6352,0.0000,0.8906,0.0000,14199.9811,0.0186,-14.2658,3943.5783,700.0000,0.9557,34.5103,33133.2893,192662.8895,186662.4592,
750101310055,CCUL,A-Z,lgbm,2026-03-30,14,607.0000,700.6281,0.0000,3603.5439,6233.7227,3948.5964,0.9500,3603.5439,3677.9783,3677.9783,forecast_quantile,7281.5223,100,7300.0000,0.9506,0.9807,76.3143,28.3610,41.8623,305594.5349,305594.5349,6900.0000,0.9356,98.9364,288849.6289,6200.0000,0.8978,259546.0434,16744.9060,0.0150,-22.6221,7281.5223,7300.0000,0.9506,76.3143,305594.5349,304821.0149,304821.0149,
750101310055,CMD2,A-Z,lgbm,2026-03-30,14,884.0000,2799.2085,0.0000,8148.4100,11428.6497,8437.3209,0.9500,8148.4100,4430.5658,8148.4100,policy_days,16296.8201,100,16300.0000,0.9957,0.9993,6.2646,28.0055,41.6818,679413.4874,679413.4874,16000.0000,0.9947,7.7004,666908.9447,4700.0000,0.0186,195904.5025,12504.5427,0.0010,-1.4358,12578.9758,12600.0000,0.9506,75.8604,525190.7939,679280.9423,524314.4673,
750101310055,CMTY,A-Z,lgbm,2026-03-30,14,963.0000,1244.0000,0.0000,3864.5315,5383.8729,3996.0620,0.9500,3864.5315,2049.9438,3864.5315,policy_days,7729.0629,100,7800.0000,0.9967,0.9994,2.2018,28.2570,42.1339,328644.6232,328644.6232,7100.0000,0.9906,6.2891,299150.8750,6800.0000,0.9855,286510.6972,29493.7482,0.0060,-4.0873,5914.4753,6000.0000,0.9555,31.3260,252803.5563,325655.7660,249200.0641,
750101310055,MXLI,A-Z,lgbm,2026-03-30,14,485.0000,230.0376,254.9624,1105.6367,2261.8647,1292.2591,0.9500,1105.6367,1665.0631,1665.0631,forecast_quantile,2770.6998,100,2600.0000,0.9553,0.9716,36.6704,36.1506,42.0062,109216.2404,119926.2526,1600.0000,0.8229,132.1156,67209.9941,1200.0000,0.6885,50407.4956,42006.2463,0.1324,-95.4451,2770.6998,2600.0000,0.9553,36.6704,109216.2404,116386.6975,116386.6975,
750101310055,TLJ,A-Z,lgbm,2026-03-30,14,1182.0000,767.8006,414.1994,3212.2269,5019.5328,3413.1071,0.9500,3212.2269,2484.4171,3212.2269,policy_days,6424.4538,100,6100.0000,0.9788,0.9941,20.1156,28.3911,41.9141,255675.9657,273036.7572,5300.0000,0.9509,46.7124,222144.6915,4500.0000,0.8889,188613.4174,33531.2742,0.0279,-26.5968,5696.6441,5300.0000,0.9509,46.7124,222144.6915,269275.1535,238769.6674,
750101310055,VHSA,A-Z,lgbm,2026-03-30,14,567.0000,400.0000,167.0000,1254.3094,1955.1952,1331.8580,0.9500,1254.3094,963.0808,1254.3094,policy_days,2508.6188,100,2400.0000,0.9807,0.9947,7.1018,28.6516,41.8534,100448.0657,107437.5770,2200.0000,0.9666,12.2483,92077.3936,0.0000,0.0000,0.0000,8370.6721,0.0140,-5.1465,2217.3902,2100.0000,0.9562,16.0818,87892.0575,104994.1257,92805.2300,
750101310119,CMD2,A-Z,lgbm,2026-03-30,14,4019.0000,26.4048,3992.5952,110.3894,256.4749,137.0534,0.9500,110.3894,215.3229,215.3229,forecast_quantile,325.7123,100,0.0000,1.0000,1.0000,0.0000,506.3559,51.5191,0.0000,205695.0737,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,325.7123,0.0000,1.0000,0.0000,0.0000,16780.4174,16780.4174,
750101310119,CMTY,A-Z,lgbm,2026-03-30,14,4825.0000,27.1578,4797.8422,201.5311,542.9862,271.7847,0.9500,201.5311,517.6105,517.6105,forecast_quantile,719.1416,100,0.0000,1.0000,0.9999,0.0204,333.2974,51.5381,0.0000,247271.6217,0.0000,1.0000,0.0204,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,719.1416,0.0000,1.0000,0.0204,0.0000,37063.1835,37063.1835,
750101310119,TLJ,A-Z,lgbm,2026-03-30,14,4343.0000,0.0000,4343.0000,49.0386,163.9744,76.4168,0.9500,49.0386,181.8434,181.8434,forecast_quantile,230.8820,100,0.0000,1.0000,1.0000,0.0009,1239.8804,50.9767,0.0000,221391.6671,0.0000,1.0000,0.0009,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,230.8820,0.0000,1.0000,0.0009,0.0000,11769.5956,11769.5956,discontinued_review
750101310278,CCUL,A-Z,lgbm,2026-03-30,14,25174.0000,1149.0000,24025.0000,5475.5574,6965.6631,5572.9912,0.9500,5475.5574,1981.9972,5475.5574,policy_days,10951.1148,100,0.0000,1.0000,1.0000,0.0000,61.4275,18.7172,0.0000,449679.8959,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,7457.5546,0.0000,1.0000,0.0000,0.0000,204973.8258,139584.2821,
750101310278,CMD2,A-Z,lgbm,2026-03-30,14,31181.0000,19417.7621,11763.2379,83095.4981,98885.0144,83864.6502,0.9500,83095.4981,20788.5113,83095.4981,policy_days,166190.9961,100,154500.0000,1.0000,1.0000,0.0007,28.0122,18.4178,2845553.6225,3062206.8546,140300.0000,1.0000,0.0186,2584020.5388,173700.0000,1.0000,3199175.8203,261533.0838,0.0000,-0.0180,103884.0094,92200.0000,0.9506,306.3850,1698123.2621,3060876.3179,1913317.2771,
750101310278,CMTY,A-Z,lgbm,2026-03-30,14,25447.0000,8523.7100,16923.2900,39134.6874,46840.1320,39521.4492,0.9500,39134.6874,10153.8544,39134.6874,policy_days,78269.3749,100,61400.0000,1.0000,1.0000,0.0008,28.0193,18.5115,1136604.6365,1449879.7161,56300.0000,1.0000,0.0086,1042196.1081,60600.0000,1.0000,1121795.4556,94408.5284,0.0000,-0.0078,49288.5418,32400.0000,0.9505,150.6528,599771.8277,1448881.6672,912403.6676,
750101310278,MXLI,A-Z,lgbm,2026-03-30,14,26211.0000,958.3579,25252.6421,4183.4655,5126.8968,4236.4690,0.9500,4183.4655,1247.6822,4183.4655,policy_days,8366.9310,100,0.0000,1.0000,1.0000,0.0000,84.5082,18.6772,0.0000,471649.4943,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,5431.1477,0.0000,1.0000,0.0000,0.0000,156271.1235,101438.8136,
750101310278,TLJ,A-Z,lgbm,2026-03-30,14,25015.0000,5043.8140,19971.1860,22303.9103,26605.5163,22516.0978,0.9500,22303.9103,5665.5499,22303.9103,policy_days,44607.8206,100,24700.0000,1.0000,1.0000,0.0003,28.0398,18.5573,458365.4477,828976.8488,19700.0000,1.0000,0.0174,365578.9199,27600.0000,1.0000,512181.6339,92786.5279,0.0000,-0.0172,27969.4602,8000.0000,0.9500,84.6737,148458.4446,827800.9579,519037.8192,
750101310278,VHSA,A-Z,lgbm,2026-03-30,14,27524.0000,2538.5580,24985.4420,12690.3396,15820.0556,12879.4686,0.9500,12690.3396,4149.8695,12690.3396,policy_days,25380.6792,100,400.0000,1.0000,1.0000,0.0282,28.0053,18.1236,7249.4376,460075.4440,0.0000,1.0000,0.0418,0.0000,100.0000,1.0000,1812.3594,7249.4376,0.0000,-0.0136,16840.2091,0.0000,1.0000,0.0418,0.0000,459989.1261,305205.1136,
750101310283,CCUL,A-Z,lgbm,2026-03-30,14,10160.0000,411.0000,9749.0000,1922.9543,2470.8529,1960.1026,0.9500,1922.9543,729.8932,1922.9543,policy_days,3845.9085,100,0.0000,1.0000,1.0000,0.0000,70.9772,22.0489,0.0000,214954.2829,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2652.8474,0.0000,1.0000,0.0000,0.0000,84797.8780,58492.2474,
750101310283,CMD2,A-Z,lgbm,2026-03-30,14,10939.0000,4053.6032,6885.3968,20579.5224,24726.0309,20791.7094,0.9500,20579.5224,5467.2353,20579.5224,policy_days,41159.0447,100,34300.0000,1.0000,1.0000,0.0007,28.0179,22.4119,768728.8395,923043.7978,35300.0000,1.0000,0.0003,791140.7590,44700.0000,1.0000,1001812.8025,-22411.9195,-0.0000,0.0004,26046.7576,19200.0000,0.9511,80.4268,430308.8548,922453.1973,583757.8358,
750101310283,CMTY,A-Z,lgbm,2026-03-30,14,11095.0000,1809.0341,9285.9659,9991.1824,12276.0548,10121.0304,0.9500,9991.1824,3022.9244,9991.1824,policy_days,19982.3647,100,10700.0000,1.0000,1.0000,0.0056,28.0050,22.3019,238630.5446,445725.4129,11300.0000,1.0000,0.0024,252011.6966,11200.0000,1.0000,249781.5046,-13381.1520,-0.0000,0.0032,13014.1067,3800.0000,0.9534,43.0068,84747.2962,445645.1002,290239.5680,
750101310283,MXLI,A-Z,lgbm,2026-03-30,14,11743.0000,448.4389,11294.5611,2636.3671,3254.8766,2672.2584,0.9500,2636.3671,818.9001,2636.3671,policy_days,5272.7342,100,0.0000,1.0000,1.0000,0.0000,59.9779,22.1734,0.0000,250438.9331,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,3455.2672,0.0000,1.0000,0.0000,0.0000,116914.4970,76615.0557,
750101310283,TLJ,A-Z,lgbm,2026-03-30,14,10060.0000,955.0000,9105.0000,4379.8802,5472.5958,4446.5314,0.9500,4379.8802,1449.4050,4379.8802,policy_days,8759.7604,100,0.0000,1.0000,1.0000,0.0045,29.1035,22.3335,0.0000,203346.5189,300.0000,1.0000,0.0019,6700.0500,0.0000,1.0000,0.0000,-6700.0500,-0.0000,0.0026,5829.2852,0.0000,1.0000,0.0045,0.0000,195636.1099,130188.3421,
750101310283,VHSA,A-Z,lgbm,2026-03-30,14,11198.0000,602.0000,10596.0000,2974.4752,3923.7394,3044.7628,0.9500,2974.4752,1269.7716,2974.4752,policy_days,5948.9505,100,0.0000,1.0000,1.0000,0.0000,49.8723,22.2537,0.0000,235799.8198,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,4244.2469,0.0000,1.0000,0.0000,0.0000,132385.9432,94450.0426,
750101310340,CCUL,A-Z,lgbm,2026-03-30,14,81748.0000,2313.3736,79434.6264,14939.2136,23803.3536,15959.4905,0.9500,14939.2136,12224.5748,14939.2136,policy_days,29878.4273,100,0.0000,1.0000,1.0000,0.0134,74.4406,17.8774,0.0000,1420081.9948,0.0000,1.0000,0.0134,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,27163.7884,0.0000,1.0000,0.0134,0.0000,534147.6194,485617.0232,
750101310340,CMTY,A-Z,lgbm,2026-03-30,14,89095.0000,5498.9042,83596.0958,33506.1771,51238.3738,35398.0393,0.9500,33506.1771,24288.8071,33506.1771,policy_days,67012.3542,100,0.0000,0.9971,0.9992,26.7007,34.9292,18.0212,0.0000,1506499.7607,0.0000,0.9971,26.7007,0.0000,13800.0000,0.9994,248692.1968,0.0000,0.0000,0.0000,57794.9842,0.0000,0.9971,26.7007,0.0000,1207641.2737,1041533.4475,
750101310340,MXLI,A-Z,lgbm,2026-03-30,14,95496.0000,897.7507,94598.2493,5311.1364,8506.6618,5682.2942,0.9500,5311.1364,4410.7916,5311.1364,policy_days,10622.2729,100,0.0000,1.0000,1.0000,0.0000,249.3582,18.4900,0.0000,1749123.9018,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,9721.9281,0.0000,1.0000,0.0000,0.0000,196406.0808,179758.6834,
750101310340,TLJ,A-Z,lgbm,2026-03-30,14,87075.0000,2805.0000,84270.0000,14736.6430,22100.6964,15492.2444,0.9500,14736.6430,10054.7888,14736.6430,policy_days,29473.2861,100,0.0000,1.0000,1.0000,0.0001,80.0576,17.8941,0.0000,1507934.3577,0.0000,1.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,24791.4318,0.0000,1.0000,0.0001,0.0000,527397.4210,443619.9334,
750101310340,VHSA,A-Z,lgbm,2026-03-30,14,89797.0000,2935.3902,86861.6098,18624.5914,30215.5848,20000.5997,0.9500,18624.5914,16033.4471,18624.5914,policy_days,37249.1828,100,0.0000,1.0000,1.0000,0.1796,65.2934,18.1723,0.0000,1578476.6299,0.0000,1.0000,0.1796,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,34658.0385,0.0000,1.0000,0.1796,0.0000,676903.9248,629816.8311,
750101310341,CCUL,A-Z,lgbm,2026-03-30,14,59737.0000,1151.8272,58585.1728,6917.7279,9032.1797,7069.1673,0.9500,6917.7279,2823.8321,6917.7279,policy_days,13835.4557,100,0.0000,1.0000,1.0000,0.0000,118.5638,22.7408,0.0000,1332272.4740,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,9741.5599,0.0000,1.0000,0.0000,0.0000,314629.0431,221530.6627,
750101310341,CMTY,A-Z,lgbm,2026-03-30,14,84368.0000,6619.7332,77748.2668,40358.2709,54495.8910,41481.8436,0.9500,40358.2709,18980.5882,40358.2709,policy_days,80716.5419,100,3000.0000,0.9985,0.9998,8.8975,28.0110,23.1700,69510.0000,1870937.3406,4800.0000,0.9989,6.5116,111216.0000,0.0000,0.9974,0.0000,-41706.0000,-0.0004,2.3859,59338.8591,0.0000,0.9974,14.9377,0.0000,1870202.2747,1374881.3665,
750101310341,MXLI,A-Z,lgbm,2026-03-30,14,71581.0000,166.0000,71415.0000,310.8223,664.5324,370.5545,0.9500,310.8223,513.4444,513.4444,forecast_quantile,824.2666,100,0.0000,1.0000,1.0000,0.0000,3216.6616,22.3885,0.0000,1598873.4225,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,824.2666,0.0000,1.0000,0.0000,0.0000,18454.0781,18454.0781,
750101310341,TLJ,A-Z,lgbm,2026-03-30,14,72195.0000,2358.9475,69836.0525,11907.4570,16694.8133,12328.7168,0.9500,11907.4570,6465.8237,11907.4570,policy_days,23814.9140,100,0.0000,1.0000,1.0000,0.0000,82.1086,22.5422,0.0000,1574257.5816,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,18373.2807,0.0000,1.0000,0.0000,0.0000,536840.3230,414173.9889,
750101310341,VHSA,A-Z,lgbm,2026-03-30,14,69777.0000,1716.0000,68061.0000,10572.3983,13919.1263,10818.6622,0.9500,10572.3983,4475.3361,10572.3983,policy_days,21144.7967,100,0.0000,1.0000,1.0000,0.0000,90.1266,22.9813,0.0000,1564131.2703,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,15047.7344,0.0000,1.0000,0.0000,0.0000,485935.2304,345816.7225,
750101310342,CCUL,A-Z,lgbm,2026-03-30,14,68713.0000,1954.9407,66758.0593,12775.5464,20217.0448,13621.7822,0.9500,12775.5464,10250.9191,12775.5464,policy_days,25551.0928,100,0.0000,1.0000,1.0000,0.0100,73.1564,22.7871,0.0000,1521225.0409,0.0000,1.0000,0.0100,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,23026.4655,0.0000,1.0000,0.0100,0.0000,582236.2510,524707.2240,
750101310342,CMTY,A-Z,lgbm,2026-03-30,14,71552.0000,5394.5794,66157.4206,31650.2043,48092.0760,33382.5074,0.9500,31650.2043,22497.7558,31650.2043,policy_days,63300.4087,100,0.0000,0.9880,0.9970,99.4896,29.2638,23.0036,0.0000,1521861.6069,5000.0000,0.9935,54.5965,115018.2090,17700.0000,0.9986,407164.4600,-115018.2090,-0.0054,44.8932,54147.9602,0.0000,0.9880,99.4896,0.0000,1456139.9276,1245600.2804,
750101310342,MXLI,A-Z,lgbm,2026-03-30,14,74638.0000,670.1941,73967.8059,3685.5066,6389.7398,4041.4192,0.9500,3685.5066,3782.9760,3782.9760,forecast_quantile,7468.4826,100,0.0000,1.0000,1.0000,0.0000,280.9788,22.8936,0.0000,1693387.7744,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,7468.4826,0.0000,1.0000,0.0000,0.0000,170980.2933,170980.2933,
750101310342,TLJ,A-Z,lgbm,2026-03-30,14,69438.0000,2394.3050,67043.6950,14292.0569,21203.0695,14985.2989,0.9500,14292.0569,9419.5530,14292.0569,policy_days,28584.1138,100,0.0000,1.0000,1.0000,0.0010,65.6737,23.3739,0.0000,1567069.8568,0.0000,1.0000,0.0010,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,23711.6099,0.0000,1.0000,0.0010,0.0000,668121.0392,554231.8206,
750101310342,VHSA,A-Z,lgbm,2026-03-30,14,65528.0000,2273.9399,63254.0601,14722.2640,23529.3096,15741.3762,0.9500,14722.2640,12152.0111,14722.2640,policy_days,29444.5279,100,0.0000,1.0000,1.0000,0.1924,60.1509,23.0369,0.0000,1457175.7203,0.0000,1.0000,0.1924,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,26874.2751,0.0000,1.0000,0.1924,0.0000,678309.8365,619099.2500,
