upc,cedis,h,target_week,q05,q10,q50,q90,q95,model,origin,n_weeks_at_origin,origin_label,cluster,is_discontinued,is_high_promo,is_cold_start
750101310407,MXLI,4,2026-04-06,1823.849692013145,1880.1053641431395,2541.1356007615204,3239.299565344108,3446.5503873571815,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,MXLI,5,2026-04-13,1862.5955020545687,1973.051103673205,2726.1924667926096,3471.1680650290923,3572.7661203232124,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,MXLI,6,2026-04-20,1776.0866039043008,1831.8320032869465,2602.4340871436675,3333.930411688733,3631.666876816986,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,MXLI,7,2026-04-27,1819.6359421160687,1934.4700973676356,2833.372755674807,3688.464400940292,3738.526295877243,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,MXLI,8,2026-05-04,1622.4978528204092,1782.6347254820435,2758.9784550607083,3516.7096694009037,3754.122998974803,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,1,2026-03-16,9598.045223548317,9950.451812820711,13673.737467436778,17786.11871846705,18387.58291801653,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,2,2026-03-23,9983.673301930972,10115.148205089024,13105.631171469604,15132.2100040094,16488.746553482724,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,3,2026-03-30,11061.426204425707,12103.07933561627,15184.067713657743,17235.83103829931,17972.882382705924,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,4,2026-04-06,9958.552124730355,10300.150903529158,13879.11206084549,18193.579945989546,18557.159820127134,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,5,2026-04-13,11783.459815781234,12372.407277877943,15828.96294194977,18333.84403540763,18501.87682596319,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,6,2026-04-20,10180.61431811066,10231.15890111141,14186.8300367415,18583.247329993224,18841.014082015783,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,7,2026-04-27,11939.654837842389,12424.098252753083,16440.19346444653,19563.282144163106,19740.76514647525,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,TLJ,8,2026-05-04,11000.602812487581,11101.714486750145,15580.387031611905,18394.543154064435,19081.62182736042,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,1,2026-03-16,4848.311144128781,4849.121811030087,7394.810049899328,9742.38479392443,9767.796881670081,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,2,2026-03-23,5015.071632704974,5453.789047130227,7166.39557264687,8043.057567066494,9061.532231294319,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,3,2026-03-30,6148.830686144101,7034.448031800926,8306.899822903937,8862.752648258198,9846.213639612475,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,4,2026-04-06,5265.531622520013,5568.3209624186475,7858.9881670513305,10020.061824237308,10043.702376704934,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,5,2026-04-13,5899.6171377283745,6447.373425761373,8577.472694520617,9866.79100198289,10196.542015078765,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,6,2026-04-20,5573.521077852666,5863.975865392176,8315.346546769004,9952.094179601474,10201.113792873826,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,7,2026-04-27,5950.37415501524,6368.607641159866,8992.969615250899,10623.751849052516,10823.026374095047,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310407,VHSA,8,2026-05-04,5514.818151944208,5656.018684239538,8698.403929587845,10364.770607673247,10691.82234684364,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310409,CCUL,1,2026-03-16,911.8679070771814,956.8672271834001,991.2073164150685,1174.2726073081753,1383.264330421432,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,CCUL,2,2026-03-23,875.2168106639137,929.5074869292623,962.4258158382561,1111.8662701162236,1345.6540177810778,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,CCUL,3,2026-03-30,870.4554474011288,911.2457155680968,1059.2199175076325,1226.9922841044556,1395.0102941478008,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,CCUL,4,2026-04-06,838.0492355627902,891.7586034527604,929.3998893494893,1092.4412632977642,1326.8177601350267,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,CCUL,5,2026-04-13,861.3208331383391,905.7992369928321,981.1263583505212,1199.7119305752456,1392.1747424322355,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,CCUL,6,2026-04-20,780.4721142487189,869.6327523428461,906.2477225914973,1077.1751165203764,1335.2830360357802,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,CCUL,7,2026-04-27,844.4895144304056,903.1164979992768,963.3497622410412,1136.6681500043867,1391.8408919157428,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,CCUL,8,2026-05-04,754.3661112286231,841.1562973298197,900.8086387424212,1076.0167139880705,1364.7024378133106,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,1,2026-03-16,512.3636094151422,540.9543164711068,644.4680112053637,729.5184291769677,843.5199607854993,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,2,2026-03-23,497.18830690912574,531.0623199716533,614.34521100982,694.5900404525872,845.2996190119749,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,3,2026-03-30,482.1425743430321,505.90462502163285,688.6459411175674,727.0689452123453,838.6733493793993,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,4,2026-04-06,481.6635639356218,508.3435815918431,611.5272558651731,672.5526377810556,796.8212495922428,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,5,2026-04-13,484.1859867071739,510.1860330514532,638.1506190437264,744.8924807100611,848.9761627658381,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,6,2026-04-20,474.5983223227861,499.1913345797236,616.3445074723405,699.7596522411911,818.933115563328,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,7,2026-04-27,471.57278725109273,506.8508742326265,634.7494304861608,717.479093036517,827.8507107321816,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310409,MXLI,8,2026-05-04,456.0023989286257,505.936232939672,604.3437493800664,668.0958742022968,819.8163122703306,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310445,CCUL,1,2026-03-16,65.68393548363557,76.13545196364612,125.87354579064173,181.04476378296485,192.16891211958466,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CCUL,2,2026-03-23,45.6727827949859,68.61501464347481,116.14746097523074,160.18475655944437,200.29354730777663,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CCUL,3,2026-03-30,54.43913908308623,61.134041701063815,124.36359791816236,199.64171989788602,201.29152617634946,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CCUL,4,2026-04-06,57.67726405490014,68.074553633466,128.20015176114242,189.23946714468715,198.08128220620023,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CCUL,5,2026-04-13,53.05490761209226,60.93943442837244,130.44192625232841,195.79778954647375,200.82547534325604,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CCUL,6,2026-04-20,54.348696234671735,62.88353224148491,127.99167940452011,192.10129616021524,199.24726257820623,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CCUL,7,2026-04-27,59.30002123661632,68.17915159466882,133.01565759056473,194.93989658739272,199.59322264394945,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CCUL,8,2026-05-04,57.96412430164703,67.69941376347862,130.1093447369817,192.24966021908787,200.55440985008482,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,1,2026-03-16,1173.9393931240757,1310.8590066881532,1590.8285945828316,1984.9523679008278,2071.3852745628487,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,2,2026-03-23,992.6920368329379,1226.4136518566092,1443.2774381599852,1711.3824791333568,2068.7260679008723,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,3,2026-03-30,911.5633386974154,1099.0994773949828,1529.578862256074,2145.918963188379,2274.145063097309,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,4,2026-04-06,909.6026930047262,1014.3514705479024,1563.3460145341312,2112.0125454578206,2149.148747402761,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,5,2026-04-13,1016.9803735657608,1135.5800977692866,1603.8658035026274,2154.890255800322,2201.677121980346,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,6,2026-04-20,973.8486803115782,1064.7119021778394,1570.635064312568,2143.801854319899,2162.512364507277,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,7,2026-04-27,1048.223030473444,1214.9588808309456,1669.6290324697488,2143.3353424774764,2199.344005442662,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMD2,8,2026-05-04,969.6988569269108,1097.84104390209,1582.5009974241393,2149.577712889722,2197.658788720956,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,1,2026-03-16,144.2672510844641,158.27789269590582,226.62924457442455,289.5604506244969,303.3614475413667,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,2,2026-03-23,112.08910610759776,139.45476346515903,206.44285885332926,253.6266579804236,315.779372818342,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,3,2026-03-30,107.36113014924558,112.22447339052142,215.5610278032402,318.9764760107967,323.17835635024255,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,4,2026-04-06,105.032248365849,127.13118393320356,219.03053712641508,301.83725485650774,317.80592186098863,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,5,2026-04-13,110.95670805978693,126.02413210454378,222.18925168171677,312.84062887697064,321.18988893758626,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,6,2026-04-20,94.0277859041945,112.71702834701436,217.4705906170385,307.1580243586219,320.7894624681913,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,7,2026-04-27,123.04528559307042,138.64551573372574,229.2602465528853,306.3061671183792,315.7525781050062,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,CMTY,8,2026-05-04,116.3932856826704,132.14679585800076,223.73174239291248,303.1760380637804,313.68217927503224,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,1,2026-03-16,54.427795904103334,61.92014491791148,108.70901891586509,156.14594313142806,171.07085423229842,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,2,2026-03-23,45.13396480636704,59.57973602480351,98.4088878388556,132.15916257675553,168.16671224880125,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,3,2026-03-30,43.33482808907533,60.63839327308017,99.13052455542211,134.99795075489294,180.1335123628499,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,4,2026-04-06,44.54654211612485,49.45419952297282,101.73929609068763,156.85977811603928,168.44842732129746,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,5,2026-04-13,44.304286402063596,50.05135392373957,102.53372705264346,160.05995948910294,170.37338276836894,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,6,2026-04-20,42.98214445571617,49.14406817900645,100.84469235168328,156.93674315356236,169.53245216575652,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,7,2026-04-27,45.96567039366447,54.76579266511041,104.60522390960172,160.9230055885488,177.9977476126718,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,MXLI,8,2026-05-04,43.85706481727465,51.58206579646567,100.66611984180282,156.56578120894432,170.02304897806755,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,1,2026-03-16,173.79398241953007,183.35807964495027,273.5864135046514,371.2592239629991,390.35001666710104,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,2,2026-03-23,126.38454894349225,164.39770866608498,248.0589664303251,332.58084947632466,412.07332248343226,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,3,2026-03-30,126.43592395844165,132.43977906210293,260.33638378138085,418.1684992990385,418.8573358518929,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,4,2026-04-06,132.04788876153594,146.37194294403582,268.7086507475752,396.77699724204126,410.6763844743152,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,5,2026-04-13,117.31503890742212,133.99654040440166,271.3377980684515,413.172488160231,426.3040348994126,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,6,2026-04-20,127.88864948343277,140.27245167980666,268.8458292236672,403.51804861667415,415.34428247475154,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,7,2026-04-27,148.50555363852789,163.495942298417,282.4220112113358,401.91511295420315,410.82096250928174,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,TLJ,8,2026-05-04,131.1742682467872,145.77909222344718,270.7237242471802,404.3902541605599,417.06946026884077,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,1,2026-03-16,92.01493132591636,98.49016106347605,158.01250448720603,212.88053746196104,219.37401510535423,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,2,2026-03-23,71.30536763983585,87.99157493820539,141.42614019335912,183.72556323480208,229.64820380702776,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,3,2026-03-30,74.99071999857804,93.09211416393052,147.84518796029906,183.42426072306432,232.15449645564564,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,4,2026-04-06,61.61517458899406,74.76657417257346,149.62700005282244,218.85544734357669,233.16550809776587,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,5,2026-04-13,76.57723394930633,84.47898409543484,152.47642809741802,223.38583349008346,231.4878265330958,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,6,2026-04-20,69.22487851889949,81.17450833282257,148.23320532739456,218.3546795233696,231.90414849181232,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,7,2026-04-27,77.52305704393862,89.61602980565416,156.82935262711592,221.5512398120497,230.6798952460474,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310445,VHSA,8,2026-05-04,68.9187297726047,81.33333646977754,149.42780072778035,218.42178349191732,231.8418561401842,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,1,2026-03-16,0.0,0.0,0.0,1.3034024003170668,2.3847331460970462,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,2,2026-03-23,0.0,0.0,0.00027596383403405986,1.267671272213419,2.4953111763205835,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,3,2026-03-30,0.0,0.0,0.0,1.389154637021901,2.8070360572516613,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,4,2026-04-06,0.0,0.0,0.0,1.3396478352686798,2.177550017067378,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,5,2026-04-13,0.0,0.0,0.001471485577717994,1.3055036896420638,6.804623192471836,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,6,2026-04-20,0.0,0.0,0.0,1.2562787440700331,6.820119235564423,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,7,2026-04-27,0.0,0.0,0.0,1.280179713444038,6.8288644616539464,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CCUL,8,2026-05-04,0.0,0.0,0.0,1.2904498288226351,6.829550992906217,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310448,CMD2,1,2026-03-16,0.0,0.0,0.9312006020278417,20.706098071053855,28.825567094678192,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,CMD2,2,2026-03-23,0.0,0.0,0.523857139525868,19.1133392378557,30.285880939711262,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,CMD2,3,2026-03-30,0.0,0.0,0.6890132053076555,20.65169568240246,32.6490954787441,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,CMD2,4,2026-04-06,0.0,0.0,0.5229408831462625,20.63000668559367,32.00188177868855,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,CMD2,5,2026-04-13,0.0,0.0,0.5205315767908559,21.51502631880313,32.51332971197986,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,CMD2,6,2026-04-20,0.0,0.0,0.4495708284946114,21.20883499103084,32.45677777315224,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,CMD2,7,2026-04-27,0.0,0.0,0.3349086597691828,21.650529676892464,32.91998031879614,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,CMD2,8,2026-05-04,0.0,0.0,0.28105667959808744,21.08624962353995,32.60072439110341,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,1,2026-03-16,0.0,0.0,7.9713877212286235,14.174673891510194,31.638129395267185,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,2,2026-03-23,0.0,0.0,7.847251038986731,13.810428706144725,31.749592733101053,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,3,2026-03-30,0.0,0.0,7.795947240149758,26.05202489975219,31.913648436460505,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,4,2026-04-06,0.0,0.0,7.989040233869895,26.131954368923456,31.587050507404278,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,5,2026-04-13,0.0,0.0,8.071215121146327,26.212424519075313,35.80141705448639,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,6,2026-04-20,0.0,0.0,8.096134592886267,26.150448172601582,35.75435974896846,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,7,2026-04-27,0.0,0.0,8.770509904817866,26.224653936798433,31.602794689596536,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310448,TLJ,8,2026-05-04,0.0,0.0,9.606597093861081,26.145706407877466,31.58125116311713,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310449,CCUL,1,2026-03-16,130.45010350203952,139.4848880364263,217.33156332240742,290.31086878220805,305.8675376508071,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CCUL,2,2026-03-23,134.45134993165001,151.3399028189467,201.555775366496,285.3154922491423,306.43176960332454,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CCUL,3,2026-03-30,126.95491472247363,151.7612616747815,201.1977764578631,267.6328101565691,306.63751960170634,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CCUL,4,2026-04-06,125.69485420240255,138.3111407852208,210.95673278540198,299.1255409612089,310.6551684506604,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CCUL,5,2026-04-13,118.57799200375125,137.82753703468842,208.87250780950183,291.22337526294456,309.1949842770958,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CCUL,6,2026-04-20,118.77336415482385,138.58249480214107,207.4474241054903,285.91879536063664,307.40594789573703,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CCUL,7,2026-04-27,111.99219745481733,131.39016783515171,208.7507119291264,283.68354548407086,302.3993901846342,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CCUL,8,2026-05-04,114.51931645437674,137.50505261063086,205.55607787398654,284.6862624212458,308.9159886499161,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,1,2026-03-16,1904.3031501198936,2158.0269430967164,2514.021587440263,2841.4652930353222,3101.854923503488,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,2,2026-03-23,1963.755108813393,2137.0873563131245,2362.239177306513,2707.329745343514,3012.4233616868,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,3,2026-03-30,1888.3022888208022,2168.1720308025833,2380.6395556273537,2728.2499156168105,3174.4637495267484,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,4,2026-04-06,1747.4821258920574,1931.362247179819,2424.6511696814505,2898.45876294023,3103.3689011164292,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,5,2026-04-13,1806.88783924667,2036.4496965550393,2453.5246893788203,2928.837556684705,3161.5350228207553,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,6,2026-04-20,1781.7384455503932,1998.001672052394,2444.6687035885548,2863.6653654457336,3190.806486439489,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,7,2026-04-27,1806.7216754323188,2173.693586038527,2524.1619048065536,2839.012184971127,3279.646492640253,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMD2,8,2026-05-04,1688.3055325202918,1948.7692288276924,2442.367589969847,2877.008433537751,3242.0364518610295,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,1,2026-03-16,185.30277468395434,206.15530684112423,294.85997161194433,371.8844692682448,414.0587135318166,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,2,2026-03-23,182.9315447677044,220.98246418264318,272.2729784823044,325.64656429349355,408.5842889564534,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,3,2026-03-30,176.2892809029861,222.26554523603738,265.80331766925906,325.5440326106166,421.1840178552512,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,4,2026-04-06,168.2193068114483,190.20658891000494,277.13799774278783,367.67161421272743,417.115747315103,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,5,2026-04-13,165.3761669795113,187.83865894327516,277.25007022413234,370.82608275584107,422.15600893735507,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,6,2026-04-20,165.92075294981817,192.826749482145,275.11879203919034,366.23193986613165,426.1604641631944,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,7,2026-04-27,168.09071706857824,206.33327764657412,285.5103786255296,372.41266573574023,436.7942380211412,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,CMTY,8,2026-05-04,159.16513619158687,185.02749140654507,270.8507248943793,366.11390998710846,424.54435497190286,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,1,2026-03-16,108.38266657360336,111.61530164742705,192.32212040538232,261.25965576647593,268.37547143589654,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,2,2026-03-23,105.45332577134198,123.9545399243095,179.2024156169767,230.71619670153353,261.1410176093232,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,3,2026-03-30,103.89846649095765,137.16444682467343,186.08458899757068,235.1906613206999,289.7853521641138,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,4,2026-04-06,99.45543164115172,111.33996907720427,184.32560617345817,260.754069925105,275.2561927438383,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,5,2026-04-13,93.42015331336042,114.08061927344214,183.8750987692541,252.71339936934993,275.17556588060944,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,6,2026-04-20,96.43638143337583,114.54834617084258,182.04032215069992,247.3793108420491,273.68558010685354,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,7,2026-04-27,93.19457026147411,110.17655951540934,187.36663072540364,259.9432828074584,285.94399978131,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,MXLI,8,2026-05-04,94.4329464823938,110.87591320102028,181.63972190365314,253.3965173275069,278.24011992184717,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,1,2026-03-16,233.5536764796114,254.03387156914067,358.8599087660456,445.1601471565944,474.8347480481482,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,2,2026-03-23,225.35325764382904,254.28622356814543,335.3205368834307,412.912436252725,471.4894589160833,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,3,2026-03-30,221.76212219650552,253.5683332342182,337.9850281764124,430.4624593961483,492.7581438247595,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,4,2026-04-06,211.04057006163492,232.9670464086197,343.49954772250874,451.9514192000141,480.788585360403,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,5,2026-04-13,205.49941622837173,236.65130571037415,346.267608958563,448.7028898609011,491.7711501079187,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,6,2026-04-20,212.55480278308025,235.47651848224996,345.45448202492236,453.2204018197573,495.0942522002381,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,7,2026-04-27,208.5806906039303,247.74954659067515,357.0565521372054,457.361532859072,510.6173345433902,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,TLJ,8,2026-05-04,208.5610072792715,235.2715515217259,344.79809554321173,451.54272282439877,500.6832586701228,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,VHSA,1,2026-03-16,188.69342024171902,191.22392485155575,299.0343501178039,394.0334335077748,408.60980836591125,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,VHSA,2,2026-03-23,183.9502011364831,214.30983518275835,274.63117116359325,331.15034015653475,393.7325503682036,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,VHSA,3,2026-03-30,173.14180313226797,207.67092263430516,270.5098042583756,334.07894342873306,404.86356263219693,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,VHSA,4,2026-04-06,175.29778340452256,195.4459284126973,287.26242439597553,379.0233706107413,403.5833812983558,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,VHSA,5,2026-04-13,165.5472494024881,186.0086634555389,283.95969017378764,380.5946232955859,410.7915463182311,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,VHSA,6,2026-04-20,177.56622648280918,194.0063066158321,288.2841924220476,392.9318326188023,422.8395863618752,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310449,VHSA,7,2026-04-27,161.3974096294553,186.82906522808844,293.68297946421677,379.39813736933746,414.72552592604285,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
